series_id,obs_date,value
GDPC1,1968-07-01,5181.859
GDPC1,1968-10-01,5202.212
GDPC1,1969-01-01,5283.597
GDPC1,1969-04-01,5299.625
GDPC1,1969-07-01,5334.6
GDPC1,1969-10-01,5308.556
GDPC1,1970-01-01,5300.652
GDPC1,1970-04-01,5308.164
GDPC1,1970-07-01,5357.077
GDPC1,1970-10-01,5299.672
GDPC1,1971-01-01,5443.619
GDPC1,1971-04-01,5473.059
GDPC1,1971-07-01,5518.072
GDPC1,1971-10-01,5531.032
GDPC1,1972-01-01,5632.649
GDPC1,1972-04-01,5760.47
GDPC1,1972-07-01,5814.854
GDPC1,1972-10-01,5912.22
GDPC1,1973-01-01,6058.544
GDPC1,1973-04-01,6124.506
GDPC1,1973-07-01,6092.301
GDPC1,1973-10-01,6150.131
GDPC1,1974-01-01,6097.258
GDPC1,1974-04-01,6111.751
GDPC1,1974-07-01,6053.978
GDPC1,1974-10-01,6030.464
GDPC1,1975-01-01,5957.035
GDPC1,1975-04-01,5999.61
GDPC1,1975-07-01,6102.326
GDPC1,1975-10-01,6184.53
GDPC1,1976-01-01,6323.649
GDPC1,1976-04-01,6370.025
GDPC1,1976-07-01,6404.895
GDPC1,1976-10-01,6451.177
GDPC1,1977-01-01,6527.703
GDPC1,1977-04-01,6654.466
GDPC1,1977-07-01,6774.457
GDPC1,1977-10-01,6774.592
GDPC1,1978-01-01,6796.26
GDPC1,1978-04-01,7058.92
GDPC1,1978-07-01,7129.915
GDPC1,1978-10-01,7225.75
GDPC1,1979-01-01,7238.727
GDPC1,1979-04-01,7246.454
GDPC1,1979-07-01,7300.281
GDPC1,1979-10-01,7318.535
GDPC1,1980-01-01,7341.557
GDPC1,1980-04-01,7190.289
GDPC1,1980-07-01,7181.743
GDPC1,1980-10-01,7315.677
GDPC1,1981-01-01,7459.022
GDPC1,1981-04-01,7403.745
GDPC1,1981-07-01,7492.405
GDPC1,1981-10-01,7410.768
GDPC1,1982-01-01,7295.631
GDPC1,1982-04-01,7328.912
GDPC1,1982-07-01,7300.896
GDPC1,1982-10-01,7303.817
GDPC1,1983-01-01,7400.066
GDPC1,1983-04-01,7568.456
GDPC1,1983-07-01,7719.746
GDPC1,1983-10-01,7880.794
GDPC1,1984-01-01,8034.847
GDPC1,1984-04-01,8173.67
GDPC1,1984-07-01,8252.465
GDPC1,1984-10-01,8320.199
GDPC1,1985-01-01,8400.82
GDPC1,1985-04-01,8474.787
GDPC1,1985-07-01,8604.22
GDPC1,1985-10-01,8668.188
GDPC1,1986-01-01,8749.127
GDPC1,1986-04-01,8788.524
GDPC1,1986-07-01,8872.601
GDPC1,1986-10-01,8920.193
GDPC1,1987-01-01,8986.367
GDPC1,1987-04-01,9083.256
GDPC1,1987-07-01,9162.024
GDPC1,1987-10-01,9319.332
GDPC1,1988-01-01,9367.502
GDPC1,1988-04-01,9490.594
GDPC1,1988-07-01,9546.206
GDPC1,1988-10-01,9673.405
GDPC1,1989-01-01,9771.725
GDPC1,1989-04-01,9846.293
GDPC1,1989-07-01,9919.228
GDPC1,1989-10-01,9938.767
GDPC1,1990-01-01,10047.386
GDPC1,1990-04-01,10083.855
GDPC1,1990-07-01,10090.569
GDPC1,1990-10-01,9998.704
GDPC1,1991-01-01,9951.916
GDPC1,1991-04-01,10029.51
GDPC1,1991-07-01,10080.195
GDPC1,1991-10-01,10115.329
GDPC1,1992-01-01,10236.435
GDPC1,1992-04-01,10347.429
GDPC1,1992-07-01,10449.673
GDPC1,1992-10-01,10558.648
GDPC1,1993-01-01,10576.275
GDPC1,1993-04-01,10637.847
GDPC1,1993-07-01,10688.606
GDPC1,1993-10-01,10833.987
GDPC1,1994-01-01,10939.116
GDPC1,1994-04-01,11087.361
GDPC1,1994-07-01,11152.176
GDPC1,1994-10-01,11279.932
GDPC1,1995-01-01,11319.951
GDPC1,1995-04-01,11353.721
GDPC1,1995-07-01,11450.31
GDPC1,1995-10-01,11528.067
GDPC1,1996-01-01,11614.418
GDPC1,1996-04-01,11808.14
GDPC1,1996-07-01,11914.063
GDPC1,1996-10-01,12037.775
GDPC1,1997-01-01,12115.472
GDPC1,1997-04-01,12317.221
GDPC1,1997-07-01,12471.01
GDPC1,1997-10-01,12577.495
GDPC1,1998-01-01,12703.742
GDPC1,1998-04-01,12821.339
GDPC1,1998-07-01,12982.752
GDPC1,1998-10-01,13191.67
GDPC1,1999-01-01,13315.597
GDPC1,1999-04-01,13426.748
GDPC1,1999-07-01,13604.771
GDPC1,1999-10-01,13827.98
GDPC1,2000-01-01,13878.147
GDPC1,2000-04-01,14130.908
GDPC1,2000-07-01,14145.312
GDPC1,2000-10-01,14229.765
GDPC1,2001-01-01,14183.12
GDPC1,2001-04-01,14271.694
GDPC1,2001-07-01,14214.516
GDPC1,2001-10-01,14253.574
GDPC1,2002-01-01,14372.785
GDPC1,2002-04-01,14460.848
GDPC1,2002-07-01,14519.633
GDPC1,2002-10-01,14537.58
GDPC1,2003-01-01,14614.141
GDPC1,2003-04-01,14743.567
GDPC1,2003-07-01,14988.782
GDPC1,2003-10-01,15162.76
GDPC1,2004-01-01,15248.68
GDPC1,2004-04-01,15366.85
GDPC1,2004-07-01,15512.619
GDPC1,2004-10-01,15670.88
GDPC1,2005-01-01,15844.727
GDPC1,2005-04-01,15922.782
GDPC1,2005-07-01,16047.587
GDPC1,2005-10-01,16136.734
GDPC1,2006-01-01,16353.835
GDPC1,2006-04-01,16396.151
GDPC1,2006-07-01,16420.738
GDPC1,2006-10-01,16561.866
GDPC1,2007-01-01,16611.69
GDPC1,2007-04-01,16713.314
GDPC1,2007-07-01,16809.587
GDPC1,2007-10-01,16915.191
GDPC1,2008-01-01,16843.003
GDPC1,2008-04-01,16943.291
GDPC1,2008-07-01,16854.295
GDPC1,2008-10-01,16485.35
GDPC1,2009-01-01,16298.262
GDPC1,2009-04-01,16269.145
GDPC1,2009-07-01,16326.281
GDPC1,2009-10-01,16502.754
GDPC1,2010-01-01,16582.71
GDPC1,2010-04-01,16743.162
GDPC1,2010-07-01,16872.266
GDPC1,2010-10-01,16960.864
GDPC1,2011-01-01,16920.632
GDPC1,2011-04-01,17035.114
GDPC1,2011-07-01,17031.313
GDPC1,2011-10-01,17222.583
GDPC1,2012-01-01,17367.01
GDPC1,2012-04-01,17444.525
GDPC1,2012-07-01,17469.65
GDPC1,2012-10-01,17489.852
GDPC1,2013-01-01,17662.4
GDPC1,2013-04-01,17709.671
GDPC1,2013-07-01,17860.45
GDPC1,2013-10-01,18016.147
GDPC1,2014-01-01,17953.974
GDPC1,2014-04-01,18185.911
GDPC1,2014-07-01,18406.941
GDPC1,2014-10-01,18500.031
GDPC1,2015-01-01,18666.621
GDPC1,2015-04-01,18782.243
GDPC1,2015-07-01,18857.418
GDPC1,2015-10-01,18892.206
GDPC1,2016-01-01,19001.69
GDPC1,2016-04-01,19062.709
GDPC1,2016-07-01,19197.938
GDPC1,2016-10-01,19304.352
GDPC1,2017-01-01,19398.343
GDPC1,2017-04-01,19506.949
GDPC1,2017-07-01,19660.766
GDPC1,2017-10-01,19882.352
GDPC1,2018-01-01,20044.077
GDPC1,2018-04-01,20150.476
GDPC1,2018-07-01,20276.154
GDPC1,2018-10-01,20304.874
GDPC1,2019-01-01,20431.641
GDPC1,2019-04-01,20602.275
GDPC1,2019-07-01,20843.322
GDPC1,2019-10-01,20985.448
GDPC1,2020-01-01,20709.212
GDPC1,2020-04-01,19077.992
GDPC1,2020-07-01,20558.879
GDPC1,2020-10-01,20791.917
GDPC1,2021-01-01,21082.134
GDPC1,2021-04-01,21440.929
GDPC1,2021-07-01,21617.828
GDPC1,2021-10-01,21988.737
GDPC1,2022-01-01,21932.71
GDPC1,2022-04-01,21967.045
GDPC1,2022-07-01,22125.625
GDPC1,2022-10-01,22278.345
GDPC1,2023-01-01,22439.607
GDPC1,2023-04-01,22580.499
GDPC1,2023-07-01,22840.989
GDPC1,2023-10-01,23033.78
GDPC1,2024-01-01,23082.119
GDPC1,2024-04-01,23286.508
GDPC1,2024-07-01,23478.57
GDPC1,2024-10-01,23586.542
GDPC1,2025-01-01,23548.21
GDPC1,2025-04-01,23770.976
GDPC1,2025-07-01,24026.834
GDPC1,2025-10-01,24065.956
UNRATE,1948-01-01,3.4
UNRATE,1948-02-01,3.8
UNRATE,1948-03-01,4.0
UNRATE,1948-04-01,3.9
UNRATE,1948-05-01,3.5
UNRATE,1948-06-01,3.6
UNRATE,1948-07-01,3.6
UNRATE,1948-08-01,3.9
UNRATE,1948-09-01,3.8
UNRATE,1948-10-01,3.7
UNRATE,1948-11-01,3.8
UNRATE,1948-12-01,4.0
UNRATE,1949-01-01,4.3
UNRATE,1949-02-01,4.7
UNRATE,1949-03-01,5.0
UNRATE,1949-04-01,5.3
UNRATE,1949-05-01,6.1
UNRATE,1949-06-01,6.2
UNRATE,1949-07-01,6.7
UNRATE,1949-08-01,6.8
UNRATE,1949-09-01,6.6
UNRATE,1949-10-01,7.9
UNRATE,1949-11-01,6.4
UNRATE,1949-12-01,6.6
UNRATE,1950-01-01,6.5
UNRATE,1950-02-01,6.4
UNRATE,1950-03-01,6.3
UNRATE,1950-04-01,5.8
UNRATE,1950-05-01,5.5
UNRATE,1950-06-01,5.4
UNRATE,1950-07-01,5.0
UNRATE,1950-08-01,4.5
UNRATE,1950-09-01,4.4
UNRATE,1950-10-01,4.2
UNRATE,1950-11-01,4.2
UNRATE,1950-12-01,4.3
UNRATE,1951-01-01,3.7
UNRATE,1951-02-01,3.4
UNRATE,1951-03-01,3.4
UNRATE,1951-04-01,3.1
UNRATE,1951-05-01,3.0
UNRATE,1951-06-01,3.2
UNRATE,1951-07-01,3.1
UNRATE,1951-08-01,3.1
UNRATE,1951-09-01,3.3
UNRATE,1951-10-01,3.5
UNRATE,1951-11-01,3.5
UNRATE,1951-12-01,3.1
UNRATE,1952-01-01,3.2
UNRATE,1952-02-01,3.1
UNRATE,1952-03-01,2.9
UNRATE,1952-04-01,2.9
UNRATE,1952-05-01,3.0
UNRATE,1952-06-01,3.0
UNRATE,1952-07-01,3.2
UNRATE,1952-08-01,3.4
UNRATE,1952-09-01,3.1
UNRATE,1952-10-01,3.0
UNRATE,1952-11-01,2.8
UNRATE,1952-12-01,2.7
UNRATE,1953-01-01,2.9
UNRATE,1953-02-01,2.6
UNRATE,1953-03-01,2.6
UNRATE,1953-04-01,2.7
UNRATE,1953-05-01,2.5
UNRATE,1953-06-01,2.5
UNRATE,1953-07-01,2.6
UNRATE,1953-08-01,2.7
UNRATE,1953-09-01,2.9
UNRATE,1953-10-01,3.1
UNRATE,1953-11-01,3.5
UNRATE,1953-12-01,4.5
UNRATE,1954-01-01,4.9
UNRATE,1954-02-01,5.2
UNRATE,1954-03-01,5.7
UNRATE,1954-04-01,5.9
UNRATE,1954-05-01,5.9
UNRATE,1954-06-01,5.6
UNRATE,1954-07-01,5.8
UNRATE,1954-08-01,6.0
UNRATE,1954-09-01,6.1
UNRATE,1954-10-01,5.7
UNRATE,1954-11-01,5.3
UNRATE,1954-12-01,5.0
UNRATE,1955-01-01,4.9
UNRATE,1955-02-01,4.7
UNRATE,1955-03-01,4.6
UNRATE,1955-04-01,4.7
UNRATE,1955-05-01,4.3
UNRATE,1955-06-01,4.2
UNRATE,1955-07-01,4.0
UNRATE,1955-08-01,4.2
UNRATE,1955-09-01,4.1
UNRATE,1955-10-01,4.3
UNRATE,1955-11-01,4.2
UNRATE,1955-12-01,4.2
UNRATE,1956-01-01,4.0
UNRATE,1956-02-01,3.9
UNRATE,1956-03-01,4.2
UNRATE,1956-04-01,4.0
UNRATE,1956-05-01,4.3
UNRATE,1956-06-01,4.3
UNRATE,1956-07-01,4.4
UNRATE,1956-08-01,4.1
UNRATE,1956-09-01,3.9
UNRATE,1956-10-01,3.9
UNRATE,1956-11-01,4.3
UNRATE,1956-12-01,4.2
UNRATE,1957-01-01,4.2
UNRATE,1957-02-01,3.9
UNRATE,1957-03-01,3.7
UNRATE,1957-04-01,3.9
UNRATE,1957-05-01,4.1
UNRATE,1957-06-01,4.3
UNRATE,1957-07-01,4.2
UNRATE,1957-08-01,4.1
UNRATE,1957-09-01,4.4
UNRATE,1957-10-01,4.5
UNRATE,1957-11-01,5.1
UNRATE,1957-12-01,5.2
UNRATE,1958-01-01,5.8
UNRATE,1958-02-01,6.4
UNRATE,1958-03-01,6.7
UNRATE,1958-04-01,7.4
UNRATE,1958-05-01,7.4
UNRATE,1958-06-01,7.3
UNRATE,1958-07-01,7.5
UNRATE,1958-08-01,7.4
UNRATE,1958-09-01,7.1
UNRATE,1958-10-01,6.7
UNRATE,1958-11-01,6.2
UNRATE,1958-12-01,6.2
UNRATE,1959-01-01,6.0
UNRATE,1959-02-01,5.9
UNRATE,1959-03-01,5.6
UNRATE,1959-04-01,5.2
UNRATE,1959-05-01,5.1
UNRATE,1959-06-01,5.0
UNRATE,1959-07-01,5.1
UNRATE,1959-08-01,5.2
UNRATE,1959-09-01,5.5
UNRATE,1959-10-01,5.7
UNRATE,1959-11-01,5.8
UNRATE,1959-12-01,5.3
UNRATE,1960-01-01,5.2
UNRATE,1960-02-01,4.8
UNRATE,1960-03-01,5.4
UNRATE,1960-04-01,5.2
UNRATE,1960-05-01,5.1
UNRATE,1960-06-01,5.4
UNRATE,1960-07-01,5.5
UNRATE,1960-08-01,5.6
UNRATE,1960-09-01,5.5
UNRATE,1960-10-01,6.1
UNRATE,1960-11-01,6.1
UNRATE,1960-12-01,6.6
UNRATE,1961-01-01,6.6
UNRATE,1961-02-01,6.9
UNRATE,1961-03-01,6.9
UNRATE,1961-04-01,7.0
UNRATE,1961-05-01,7.1
UNRATE,1961-06-01,6.9
UNRATE,1961-07-01,7.0
UNRATE,1961-08-01,6.6
UNRATE,1961-09-01,6.7
UNRATE,1961-10-01,6.5
UNRATE,1961-11-01,6.1
UNRATE,1961-12-01,6.0
UNRATE,1962-01-01,5.8
UNRATE,1962-02-01,5.5
UNRATE,1962-03-01,5.6
UNRATE,1962-04-01,5.6
UNRATE,1962-05-01,5.5
UNRATE,1962-06-01,5.5
UNRATE,1962-07-01,5.4
UNRATE,1962-08-01,5.7
UNRATE,1962-09-01,5.6
UNRATE,1962-10-01,5.4
UNRATE,1962-11-01,5.7
UNRATE,1962-12-01,5.5
UNRATE,1963-01-01,5.7
UNRATE,1963-02-01,5.9
UNRATE,1963-03-01,5.7
UNRATE,1963-04-01,5.7
UNRATE,1963-05-01,5.9
UNRATE,1963-06-01,5.6
UNRATE,1963-07-01,5.6
UNRATE,1963-08-01,5.4
UNRATE,1963-09-01,5.5
UNRATE,1963-10-01,5.5
UNRATE,1963-11-01,5.7
UNRATE,1963-12-01,5.5
UNRATE,1964-01-01,5.6
UNRATE,1964-02-01,5.4
UNRATE,1964-03-01,5.4
UNRATE,1964-04-01,5.3
UNRATE,1964-05-01,5.1
UNRATE,1964-06-01,5.2
UNRATE,1964-07-01,4.9
UNRATE,1964-08-01,5.0
UNRATE,1964-09-01,5.1
UNRATE,1964-10-01,5.1
UNRATE,1964-11-01,4.8
UNRATE,1964-12-01,5.0
UNRATE,1965-01-01,4.9
UNRATE,1965-02-01,5.1
UNRATE,1965-03-01,4.7
UNRATE,1965-04-01,4.8
UNRATE,1965-05-01,4.6
UNRATE,1965-06-01,4.6
UNRATE,1965-07-01,4.4
UNRATE,1965-08-01,4.4
UNRATE,1965-09-01,4.3
UNRATE,1965-10-01,4.2
UNRATE,1965-11-01,4.1
UNRATE,1965-12-01,4.0
UNRATE,1966-01-01,4.0
UNRATE,1966-02-01,3.8
UNRATE,1966-03-01,3.8
UNRATE,1966-04-01,3.8
UNRATE,1966-05-01,3.9
UNRATE,1966-06-01,3.8
UNRATE,1966-07-01,3.8
UNRATE,1966-08-01,3.8
UNRATE,1966-09-01,3.7
UNRATE,1966-10-01,3.7
UNRATE,1966-11-01,3.6
UNRATE,1966-12-01,3.8
UNRATE,1967-01-01,3.9
UNRATE,1967-02-01,3.8
UNRATE,1967-03-01,3.8
UNRATE,1967-04-01,3.8
UNRATE,1967-05-01,3.8
UNRATE,1967-06-01,3.9
UNRATE,1967-07-01,3.8
UNRATE,1967-08-01,3.8
UNRATE,1967-09-01,3.8
UNRATE,1967-10-01,4.0
UNRATE,1967-11-01,3.9
UNRATE,1967-12-01,3.8
UNRATE,1968-01-01,3.7
UNRATE,1968-02-01,3.8
UNRATE,1968-03-01,3.7
UNRATE,1968-04-01,3.5
UNRATE,1968-05-01,3.5
UNRATE,1968-06-01,3.7
UNRATE,1968-07-01,3.7
UNRATE,1968-08-01,3.5
UNRATE,1968-09-01,3.4
UNRATE,1968-10-01,3.4
UNRATE,1968-11-01,3.4
UNRATE,1968-12-01,3.4
UNRATE,1969-01-01,3.4
UNRATE,1969-02-01,3.4
UNRATE,1969-03-01,3.4
UNRATE,1969-04-01,3.4
UNRATE,1969-05-01,3.4
UNRATE,1969-06-01,3.5
UNRATE,1969-07-01,3.5
UNRATE,1969-08-01,3.5
UNRATE,1969-09-01,3.7
UNRATE,1969-10-01,3.7
UNRATE,1969-11-01,3.5
UNRATE,1969-12-01,3.5
UNRATE,1970-01-01,3.9
UNRATE,1970-02-01,4.2
UNRATE,1970-03-01,4.4
UNRATE,1970-04-01,4.6
UNRATE,1970-05-01,4.8
UNRATE,1970-06-01,4.9
UNRATE,1970-07-01,5.0
UNRATE,1970-08-01,5.1
UNRATE,1970-09-01,5.4
UNRATE,1970-10-01,5.5
UNRATE,1970-11-01,5.9
UNRATE,1970-12-01,6.1
UNRATE,1971-01-01,5.9
UNRATE,1971-02-01,5.9
UNRATE,1971-03-01,6.0
UNRATE,1971-04-01,5.9
UNRATE,1971-05-01,5.9
UNRATE,1971-06-01,5.9
UNRATE,1971-07-01,6.0
UNRATE,1971-08-01,6.1
UNRATE,1971-09-01,6.0
UNRATE,1971-10-01,5.8
UNRATE,1971-11-01,6.0
UNRATE,1971-12-01,6.0
UNRATE,1972-01-01,5.8
UNRATE,1972-02-01,5.7
UNRATE,1972-03-01,5.8
UNRATE,1972-04-01,5.7
UNRATE,1972-05-01,5.7
UNRATE,1972-06-01,5.7
UNRATE,1972-07-01,5.6
UNRATE,1972-08-01,5.6
UNRATE,1972-09-01,5.5
UNRATE,1972-10-01,5.6
UNRATE,1972-11-01,5.3
UNRATE,1972-12-01,5.2
UNRATE,1973-01-01,4.9
UNRATE,1973-02-01,5.0
UNRATE,1973-03-01,4.9
UNRATE,1973-04-01,5.0
UNRATE,1973-05-01,4.9
UNRATE,1973-06-01,4.9
UNRATE,1973-07-01,4.8
UNRATE,1973-08-01,4.8
UNRATE,1973-09-01,4.8
UNRATE,1973-10-01,4.6
UNRATE,1973-11-01,4.8
UNRATE,1973-12-01,4.9
UNRATE,1974-01-01,5.1
UNRATE,1974-02-01,5.2
UNRATE,1974-03-01,5.1
UNRATE,1974-04-01,5.1
UNRATE,1974-05-01,5.1
UNRATE,1974-06-01,5.4
UNRATE,1974-07-01,5.5
UNRATE,1974-08-01,5.5
UNRATE,1974-09-01,5.9
UNRATE,1974-10-01,6.0
UNRATE,1974-11-01,6.6
UNRATE,1974-12-01,7.2
UNRATE,1975-01-01,8.1
UNRATE,1975-02-01,8.1
UNRATE,1975-03-01,8.6
UNRATE,1975-04-01,8.8
UNRATE,1975-05-01,9.0
UNRATE,1975-06-01,8.8
UNRATE,1975-07-01,8.6
UNRATE,1975-08-01,8.4
UNRATE,1975-09-01,8.4
UNRATE,1975-10-01,8.4
UNRATE,1975-11-01,8.3
UNRATE,1975-12-01,8.2
UNRATE,1976-01-01,7.9
UNRATE,1976-02-01,7.7
UNRATE,1976-03-01,7.6
UNRATE,1976-04-01,7.7
UNRATE,1976-05-01,7.4
UNRATE,1976-06-01,7.6
UNRATE,1976-07-01,7.8
UNRATE,1976-08-01,7.8
UNRATE,1976-09-01,7.6
UNRATE,1976-10-01,7.7
UNRATE,1976-11-01,7.8
UNRATE,1976-12-01,7.8
UNRATE,1977-01-01,7.5
UNRATE,1977-02-01,7.6
UNRATE,1977-03-01,7.4
UNRATE,1977-04-01,7.2
UNRATE,1977-05-01,7.0
UNRATE,1977-06-01,7.2
UNRATE,1977-07-01,6.9
UNRATE,1977-08-01,7.0
UNRATE,1977-09-01,6.8
UNRATE,1977-10-01,6.8
UNRATE,1977-11-01,6.8
UNRATE,1977-12-01,6.4
UNRATE,1978-01-01,6.4
UNRATE,1978-02-01,6.3
UNRATE,1978-03-01,6.3
UNRATE,1978-04-01,6.1
UNRATE,1978-05-01,6.0
UNRATE,1978-06-01,5.9
UNRATE,1978-07-01,6.2
UNRATE,1978-08-01,5.9
UNRATE,1978-09-01,6.0
UNRATE,1978-10-01,5.8
UNRATE,1978-11-01,5.9
UNRATE,1978-12-01,6.0
UNRATE,1979-01-01,5.9
UNRATE,1979-02-01,5.9
UNRATE,1979-03-01,5.8
UNRATE,1979-04-01,5.8
UNRATE,1979-05-01,5.6
UNRATE,1979-06-01,5.7
UNRATE,1979-07-01,5.7
UNRATE,1979-08-01,6.0
UNRATE,1979-09-01,5.9
UNRATE,1979-10-01,6.0
UNRATE,1979-11-01,5.9
UNRATE,1979-12-01,6.0
UNRATE,1980-01-01,6.3
UNRATE,1980-02-01,6.3
UNRATE,1980-03-01,6.3
UNRATE,1980-04-01,6.9
UNRATE,1980-05-01,7.5
UNRATE,1980-06-01,7.6
UNRATE,1980-07-01,7.8
UNRATE,1980-08-01,7.7
UNRATE,1980-09-01,7.5
UNRATE,1980-10-01,7.5
UNRATE,1980-11-01,7.5
UNRATE,1980-12-01,7.2
UNRATE,1981-01-01,7.5
UNRATE,1981-02-01,7.4
UNRATE,1981-03-01,7.4
UNRATE,1981-04-01,7.2
UNRATE,1981-05-01,7.5
UNRATE,1981-06-01,7.5
UNRATE,1981-07-01,7.2
UNRATE,1981-08-01,7.4
UNRATE,1981-09-01,7.6
UNRATE,1981-10-01,7.9
UNRATE,1981-11-01,8.3
UNRATE,1981-12-01,8.5
UNRATE,1982-01-01,8.6
UNRATE,1982-02-01,8.9
UNRATE,1982-03-01,9.0
UNRATE,1982-04-01,9.3
UNRATE,1982-05-01,9.4
UNRATE,1982-06-01,9.6
UNRATE,1982-07-01,9.8
UNRATE,1982-08-01,9.8
UNRATE,1982-09-01,10.1
UNRATE,1982-10-01,10.4
UNRATE,1982-11-01,10.8
UNRATE,1982-12-01,10.8
UNRATE,1983-01-01,10.4
UNRATE,1983-02-01,10.4
UNRATE,1983-03-01,10.3
UNRATE,1983-04-01,10.2
UNRATE,1983-05-01,10.1
UNRATE,1983-06-01,10.1
UNRATE,1983-07-01,9.4
UNRATE,1983-08-01,9.5
UNRATE,1983-09-01,9.2
UNRATE,1983-10-01,8.8
UNRATE,1983-11-01,8.5
UNRATE,1983-12-01,8.3
UNRATE,1984-01-01,8.0
UNRATE,1984-02-01,7.8
UNRATE,1984-03-01,7.8
UNRATE,1984-04-01,7.7
UNRATE,1984-05-01,7.4
UNRATE,1984-06-01,7.2
UNRATE,1984-07-01,7.5
UNRATE,1984-08-01,7.5
UNRATE,1984-09-01,7.3
UNRATE,1984-10-01,7.4
UNRATE,1984-11-01,7.2
UNRATE,1984-12-01,7.3
UNRATE,1985-01-01,7.3
UNRATE,1985-02-01,7.2
UNRATE,1985-03-01,7.2
UNRATE,1985-04-01,7.3
UNRATE,1985-05-01,7.2
UNRATE,1985-06-01,7.4
UNRATE,1985-07-01,7.4
UNRATE,1985-08-01,7.1
UNRATE,1985-09-01,7.1
UNRATE,1985-10-01,7.1
UNRATE,1985-11-01,7.0
UNRATE,1985-12-01,7.0
UNRATE,1986-01-01,6.7
UNRATE,1986-02-01,7.2
UNRATE,1986-03-01,7.2
UNRATE,1986-04-01,7.1
UNRATE,1986-05-01,7.2
UNRATE,1986-06-01,7.2
UNRATE,1986-07-01,7.0
UNRATE,1986-08-01,6.9
UNRATE,1986-09-01,7.0
UNRATE,1986-10-01,7.0
UNRATE,1986-11-01,6.9
UNRATE,1986-12-01,6.6
UNRATE,1987-01-01,6.6
UNRATE,1987-02-01,6.6
UNRATE,1987-03-01,6.6
UNRATE,1987-04-01,6.3
UNRATE,1987-05-01,6.3
UNRATE,1987-06-01,6.2
UNRATE,1987-07-01,6.1
UNRATE,1987-08-01,6.0
UNRATE,1987-09-01,5.9
UNRATE,1987-10-01,6.0
UNRATE,1987-11-01,5.8
UNRATE,1987-12-01,5.7
UNRATE,1988-01-01,5.7
UNRATE,1988-02-01,5.7
UNRATE,1988-03-01,5.7
UNRATE,1988-04-01,5.4
UNRATE,1988-05-01,5.6
UNRATE,1988-06-01,5.4
UNRATE,1988-07-01,5.4
